postUrl,description,commentCount,likeCount,type,imgUrl
https://www.instagram.com/p/Chcm5o_MECI/,"Photo by @alessandro.cinque | Ariana, 37, is an environmental activist in Espinar, Peru. She's the secretary of an association of people registering a high level of heavy metals in their blood. Her mother lives about 200 meters (yards) from the town's mining company, and it's where Ariana also grew up. After her mother became seriously ill from the poisoning, Ariana decided to become an activist. To see more of my work, follow @alessandro.cinque.",501,90964,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/300019119_184250230734144_7693202086530891902_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=ivCvLRxX5K4AX8w0IZu&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkwODM3MDU0NjE2MTg5MzUxMg%3D%3D.2-ccb7-5&oh=00_AfBZY8Km8SGkuzLCGy657jggmJJ1x370DzGBtw0NEP9kCQ&oe=63889763&_nc_sid=6136e7
https://www.instagram.com/p/ChZiY3psvke/,"Read the full story at the link in bio. 

Battling loose rock, sub-freezing temperatures, and sudden storms, two of the world’s most celebrated rock climbers - Alex Honnold and Hazel Findlay - traversed one of the world’s tallest monoliths, collecting valuable climate data in the process.

Photograph by Matt Pycroft, National Geographic for Disney+

@natgeotravel @natgeoadventure",1071,229649,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/300554935_1120440618545720_4716935455095275243_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=108&_nc_ohc=xDu-EmJJn04AX-OnIDG&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkwNzUwNjI3NzA0ODU4MDM4Mg%3D%3D.2-ccb7-5&oh=00_AfBGDobCih8RSj91BfBL6pRdV-BMw0ee0BXTmByXALtkGg&oe=63886D4F&_nc_sid=6136e7
https://www.instagram.com/p/ChVa2OABDa4/,"Photo by Cristina Mittermeier @mitty | Torrents of cardinalfish raced past my lens to avoid a Galápagos sea lion overhead. Even as I lifted my camera to frame the pinniped gliding against the surface, I had to fight to keep myself in place. The current yanked me back toward the reef, and high above I could hear the hiss of a powerful wave striking the rocks. Dizzy from the effort of keeping steady and swarmed by living streams of fish, I managed to squeeze the shutter just in time to make the image. With Ecuador’s announcement last year to expand the Galápagos, I cannot wait to see this stronghold of marine life truly flourishing. What kind of world could we have if we not only restore our ocean but also help it thrive like never before? Diving here makes me believe in a better future—one beyond our wildest imagination. #galapagos #sealion #biodiversity",818,152239,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/299505943_1146876539518725_8203382797164892011_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=_KGaLu-aa3sAX-Z3DUa&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkwNjM0NzIwOTYzMTIxNzMzNg%3D%3D.2-ccb7-5&oh=00_AfDbfppmeSeZr8mELQQLnepvlvwPZmRtclx0XQga-iL_HQ&oe=63893D90&_nc_sid=6136e7
https://www.instagram.com/p/ChUnV4WML5B/,"Photo by @estherhorvath | Maria Josefa Verdugo from Germany's Alfred Wegener Institute holds an ice core taken in the central Arctic Ocean. Scientists drill ice cores to measure the concentration of greenhouse gases, in order to learn how much methane is broken down in the Arctic Ocean and how much of the gas ultimately reaches the atmosphere. As a photographer, I'm interested in the scientists who deliver such critical climate data to us and how they live and work in one of the harshest environments on our planet. Working in thin gloves in -35° temperatures is hard on the hands. You have to constantly monitor yourself and other members of the expedition for frostbite on hands and faces. Please follow @estherhorvath and @awiexpedition for more polar stories.",319,61704,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/299633739_591552989113657_3892592848295529863_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=TRExJfXsMdUAX9E5Dw7&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkwNjEyMDY4Njk4NTU5MjM4NQ%3D%3D.2-ccb7-5&oh=00_AfDpPIKkvhrGmmHlj9pD6l2NOkI0qKWbaYp_Z-PgJ3Jx2w&oe=63890732&_nc_sid=6136e7
https://www.instagram.com/p/ChTDxxFhtyz/,"Read the full story at the link in bio. 

The small chamois, a kind of goat-antelope, may herald more spectacular finds to come this summer—another Ötzi the Iceman?—as glaciers in the Alps melt at a record-breaking pace.

Photo by Denise Hruby, Ciril Jazbec",3627,280995,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/299731359_606971680954445_3371841554679300171_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=105&_nc_ohc=xRd_3h_MorsAX97RC58&tn=klgsL-DMRKRhbDJ1&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkwNTY4Mjc5ODY4NDA2OTA0Mw%3D%3D.2-ccb7-5&oh=00_AfC35Nl0vykjE41bohe6ztptTdaU-eceCR-mqtW54StAGA&oe=63882B66&_nc_sid=6136e7
https://www.instagram.com/p/ChSk4LXBtev/,"Photo by Robbie Shone @shonephoto | In Malaysian Borneo, Gunung Mulu National Park is dominated by the sandstone mass of Mount Mulu. To the west—pictured here—lies a band of limestone that forms the lesser peaks of Mount Api and Mount Benarat. These lower slopes are covered in dense tropical rainforest and are riddled with giant cave systems that include some of the largest caves ever discovered. In the early evening on most days, a huge storm passes through Mulu and soaks everything—over time, that rain has helped sculpt the enormous caverns below.",408,107192,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/299273722_1121971615074559_1795641213888812890_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=3qWRZ3KoEdcAX9d2Yig&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkwNTU0Njg5OTc2OTk3MjY1NQ%3D%3D.2-ccb7-5&oh=00_AfBePRkP5q5m0t8b8RFioZ27jWKsnweLEuRhP5rKm7HMzA&oe=63898CD3&_nc_sid=6136e7
https://www.instagram.com/p/ChSTttmMbP5/,"Photo by @davidemonteleonestudio | A vendor at China's Yiwu Market, 2017. Located a little over an hour from Shanghai on the bullet train, the city of Yiwu is home to one of the world's biggest wholesale markets. It sprawls over two square miles (5 sq km) and contains over 75,000 stalls—mini-showrooms. Then  merchandise is loaded into shipping containers—more than 1,500 are filled daily—and sent across the globe. Follow @davidemonteleonestudio for more about this and other stories.",414,83469,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/299268484_640841530891184_6214018551701592144_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=108&_nc_ohc=juJ1VZYYoJwAX8t2xyT&tn=klgsL-DMRKRhbDJ1&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkwNTQ3MTQxMzgyNjcyODk1Mw%3D%3D.2-ccb7-5&oh=00_AfAyd-WIZ3vWqJKKuxOie2oQ8v4ZVS_Om-0ELH0NHtb3eQ&oe=63898B4E&_nc_sid=6136e7
https://www.instagram.com/p/ChSCjDQsaYQ/,"Photo by @javier_aznar_photography | Portrait of a spiny devil katydid (Panacanthus cuspidatus). This omnivorous katydid, which can feed on other insects, is one of the most unreal insects I've photographed in the the Ecuadorian Amazon. Follow @javier_aznar_photography to see more. #insitu #katydid #ecuador",1283,239074,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/299647878_807206763787380_2476043386030461245_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=YlqQT-hObLIAX92Tmvf&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkwNTM5NTkxNDM4MzQwMjUxMg%3D%3D.2-ccb7-5&oh=00_AfBmsHiIlN8xKCTurqZopo5n5b61j_N9CeKtkBnxh_884g&oe=63881FDE&_nc_sid=6136e7
https://www.instagram.com/p/ChQRQcKhWDF/,"Photo by Luján Agusti @lujanag | Portrait of one of the oldest couples in the Indigenous Mapuche community of Cayún, the philosophical Lonko Florentino Cayun and Albina Cayulef, in their vegetable garden. Some 130 years ago, the Cayún lof—the Indigenous term for ""community""— fled toward the province of Neuquén at the Argentine border with Chile. Like hundreds of other Native communities in Argentina, they were dispossessed of their lands by a military operation called the ""conquest of the desert."" La Piedra de Trompul (Trompul's Stone), an area surrounded by national forests in the basin of the Lácar lake, became their new home. Today, between 80 and 90 people live at this place, more than 1,000 meters (3,000ft) above sea level, where winters threaten to destroy harvests and can isolate families for weeks. Follow me at @lujanag to learn more my Patagonian homeland.",881,131123,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/299350442_174814971719198_8837541011681413553_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=102&_nc_ohc=2KtLc4BJ8B0AX-UJ1ke&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkwNDg5NzY1NjE5NzU3MDc1Nw%3D%3D.2-ccb7-5&oh=00_AfBbgRxLndMRynv7GKpYemZ0t2T6By79b_NzV5hPT-j5lQ&oe=63887D8C&_nc_sid=6136e7
https://www.instagram.com/p/ChP8qOvBnmc/,"Photo by Cristina Mittermeier @mitty | The fog rose from the river’s surface and settled high in the treetops in British Columbia’s Great Bear Rainforest. Far across the water, I could just make out a pair of brown bears crossing between the misty banks—pausing here and there to inspect the currents for salmon. I knew that just beyond the towering canopies of wise, old conifers, the sweeping wilderness inevitably met urban life marked by winding roads and sleepy towns. But here in the mountains, animals like bears seem almost tiny. I took this photo as a reminder that there is space for all the wild creatures we share our planet with, as long as we leave our forests and rivers intact. Follow me and my @sealegacy team as we work to protect the ancient ecosystems of our planet’s heart.",622,169473,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/299241738_1499900127191116_6644915245970762371_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=104&_nc_ohc=CJfSLVXNDw8AX_fIdPw&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkwNDgwNzA2OTUwNzI4NzQ1Mg%3D%3D.2-ccb7-5&oh=00_AfAJnbPVT5H5cHjEuVCt-S4PK6ZQDlC0wOlXPFZPOiI2Ow&oe=6389CA3A&_nc_sid=6136e7
https://www.instagram.com/p/ChNsdLFBXOk/,"Photo by Orsolya Haarberg @fjellheimengalleri | Two arctic terns–an adult feeding its young—are in perfect alignment on a floating ice sheet in Iceland. The beauty of life is at its purest in the planet's harshest environments. Please follow @fjellheimengalleri for more images.
#arctictern #jokulsarlon #Iceland #wildlifephotography #birdphotography #sternaparadisaea",758,137272,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/299412094_816856643013105_5038030284308547733_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=RzIkFumo9I0AX8YwLyp&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkwNDE3Mjg1MzUzMDU1NTMwMA%3D%3D.2-ccb7-5&oh=00_AfC7Nlak36o6QqT2zC2LegTpy5WGHuXturYzWCC23aQ88w&oe=63883B21&_nc_sid=6136e7
https://www.instagram.com/p/ChM8ZYKMUIc/,"Photo by Muhammed Muheisen @mmuheisen | I captured a blossoming tulip field in Sint Maartensvlotbrug, Netherlands, in May while working on a story about the country's flower season. For more photos and videos from different parts of the world, follow me @mmuheisen and @mmuheisenpublic. #MuhammedMuheisen #Flowers #Netherlands",874,208039,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/299047322_601548364687394_2311819424697756892_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=102&_nc_ohc=dm3KLXACGmkAX_DqEwJ&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkwMzk2MTQ4NjQ2NTUxNjA2MA%3D%3D.2-ccb7-5&oh=00_AfBPRghptUOH1DliAotGHI1L-g5QkQ9AadYsngKb-p1vrA&oe=6389B221&_nc_sid=6136e7
https://www.instagram.com/p/ChLHqWxhtGu/,"Photo by @beverlyjoubert | A lofty vantage point is a useful perk even when hunting opportunities are plentiful. And there is certainly a bounty to be had when vast herds of wildebeest, zebra, and antelope trek across the Serengeti savannas and Mara plains, following the ancient, well-worn path of the Great Migration. Leopards are among the many predators that wait along the route, well aware that the passing herds offer a not-to-be-missed opportunity for sustenance. Eyes fixed firmly on the horizon, this spotted cat will be ready. #GreatMigration #leopards #bigcats",602,132129,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/298717491_480682230552291_5475583473848165580_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=DMBiOPzSczUAX9ShVX4&tn=klgsL-DMRKRhbDJ1&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkwMzQ0ODA4MTc2NzI1NjQ5NA%3D%3D.2-ccb7-5&oh=00_AfC10OTh558ETklMO6Yq6Uar4kgtOkORR_L9PZnXT67ARA&oe=6388C9EC&_nc_sid=6136e7
https://www.instagram.com/p/ChKUKepsfFK/,"Photo by @amivitale | Happy World Elephant Day! Wildlife keeper Mary Lengees comforts a baby orphaned elephant in her care at the Reteti Elephant Sanctuary (@r.e.s.c.u.e) in northern Kenya. Reteti, the first community-owned elephant sanctuary in Africa, provides a safe place for injured elephants to heal and later return to the wild. Follow @amivitale and @r.e.s.c.u.e to learn more, including how to help. 
@sararafoundation @kenyawildlifeservice #babyelephants #elephants #kenya #conservation",1798,320948,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/298718156_1147053579351800_274078399524429406_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=108&_nc_ohc=pol__SpT_dQAX-XH5fO&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkwMzIyMTU5MDgzMDQ3NzY0Mg%3D%3D.2-ccb7-5&oh=00_AfDxRBUIlQ_els6ZRajuD45U_mwCx2lyZFvwcYrCExFMtg&oe=63899406&_nc_sid=6136e7
https://www.instagram.com/p/ChHvXsbsNso/,"Photo by @paoloverzone | Tim Luce, chief scientist of ITER, the giant experimental fusion reactor now under construction in southern France, stands in the pit that will house the donut-shaped tokamak. In the tokamak, hydrogen nuclei will be heated to hundreds of millions of degrees and fused into helium. ITER—designed to demonstrate the scientific and technological feasibility of fusion power—will be the world's largest reactor. Nuclear fusion is the power source of the sun and the stars. When light atomic nuclei fuse together to form heavier ones, a large amount of energy is released. Fusion research is aimed at developing a safe, abundant, and environmentally responsible energy source. Read the full story at the link in bio and follow @paoloverzone for more images and stories.",428,57871,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/298468654_356926706651254_4430668650850717240_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=110&_nc_ohc=X1C4g3nQwucAX_w2Kch&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkwMjQ5NjgyMTMwNjc3NjM2MA%3D%3D.2-ccb7-5&oh=00_AfC0CG6aQOITMSvsvPBxD9OxNAeeu8bMOrfG-xXu1x8vgg&oe=6388EEFD&_nc_sid=6136e7
https://www.instagram.com/p/ChGLzW0s8nN/,"Read the full story at the link in bio. 

Jumping spiders rapidly move their eyes and twitch during rest, suggesting they have visual dreams, never before observed in arachnids.

Photo by Daniela C. Rößler",3015,252676,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/298163875_736516470754200_7724015625308094223_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=CG48Da7nneUAX_sdjw2&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkwMjA1ODkxNzU5ODMxNzAwNQ%3D%3D.2-ccb7-5&oh=00_AfDvrIBRHZJ6A4PxzasLh4uJKZ9m7pPFR7X4JgGcPBi1_A&oe=63899D0D&_nc_sid=6136e7
https://www.instagram.com/p/ChFs6FZslRl/,"Photo by @bertiegregory | Happy World Lion Day! A lion pride takes a snooze in Zambia’s South Luangwa National Park. Lions sleep a lot. In fact, they spend most of their time just hanging out. It’s easy to interpret this as laziness, but it’s actually very smart. If you live in a prey-rich environment, it pays to stay still and let the food come to you. There’s an added bonus: Because you’re still and quiet, you have the element of surprise. This is, of course, assuming you can wake up in time! I’m always staggered by a lion’s ability to go from fast asleep to full hunt mode in seconds. Photographed with special drone permissions for my new show coming later this year to @disneyplus. #EpicAdventuresWithBertieGregory",2411,629032,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/298282971_644210403360426_7151831389077317690_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=106&_nc_ohc=uXHcCfwSGWcAX_84TSi&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkwMTkyMzA0MDQ4NjExODUwMQ%3D%3D.2-ccb7-5&oh=00_AfA7bZbLT2uacKXivdWkm848Tvjnzn91A2jENDSYy5vTGg&oe=638975FD&_nc_sid=6136e7
https://www.instagram.com/p/ChFKknTuatU/,"Photo by @brianskerry | An orca carries a dead calf in the waters of the Norwegian Arctic. On this cold, gray, and snowy day, a family of orcas swam purposefully across a fjord, and I watched them for a while, curious about their destination. Quietly slipping into the sea, I saw this scene, and it struck me as a mourning procession, a family in grief. Possessing high levels of cognition, orcas, and whales in general, live complex lives that we are only just beginning to understand.",2403,274264,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/298409121_125882009980951_810300820691894938_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=t-ENxxNEvDsAX-vXbSJ&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkwMTc3MjAzMTQ4MzI5MjUwMA%3D%3D.2-ccb7-5&oh=00_AfAXQXppg14oYbaw9iYetxoKqiXNdYrIcLvxJgg_z-6ENA&oe=6388ACAF&_nc_sid=6136e7
https://www.instagram.com/p/ChCmUoSumLK/,"Video and photo by Reuben Wu @itsreuben | This time- lapse video shows the process of lighting Stonehenge with a light attached to a drone— a technique I began using in 2016, where I capture the final image using 13 layered exposures over the course of a few hours. 

While we were making this image, one thing that was always very apparent and quite jarring, even at night, was the constant noise of the nearby traffic on the A303 highway. I found myself imagining how silent the place would have been thousands of years ago.

Read the full story at the link in bio. For more photos and stories on Stonehenge, follow me @itsreuben #stonehenge",1252,274117,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/297950115_612588080399784_3075186259094039805_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=HLx5nu1rCBsAX9N7Wo5&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkwMTA0OTY0OTc4NTMwMjIzNA%3D%3D.2-ccb7-5&oh=00_AfB6LP7opXAiUNTNjpSCsaGRMMRhMv_002NvvYA7EReKLw&oe=6387E66A&_nc_sid=6136e7
https://www.instagram.com/p/ChBFu-aMd8L/,"Photo by @laurakmorton | Over the last two years, movie attendees across the United States have been revitalizing a classic American pastime: the drive-in movie theater. Down from a high of about 4,000 in the late 1950s, an estimated 330 drive-ins are still operating in the country. For the historic drive-ins that remain, the pandemic brought interest from new customers. Here, visitors at the Family Drive-In Theatre in Stephens City, Virginia, watch the first film of the night at the two-screen drive-in, which opened 65 years ago. For more photographs of people, places, and culture, follow along @laurakmorton.",601,102189,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/297825657_751021909459339_900757216524771027_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=ZDNhC83RcE0AX9bjPkr&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkwMDYyNDg1MzM0MzI2NDUyMw%3D%3D.2-ccb7-5&oh=00_AfC4A4k7ARoDm5RCGIh05m3qmlmKVPJoodoXB-oEtbeGow&oe=6388D2AF&_nc_sid=6136e7
https://www.instagram.com/p/ChA0ixEl9gq/,"Read the full story at the link in bio. 

The U.S. had tools to contain this virus, which is far less contagious than COVID-19. So what went wrong?

Photo by CDC",2970,77560,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/297952195_1194358208160412_4599491969253146119_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=104&_nc_ohc=hpt_Nyblpl4AX8CFqtv&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkwMDU0OTI0NzU5Nzc5NTM3MA%3D%3D.2-ccb7-5&oh=00_AfDmvA6g6LyXRo-VBMVEEzOJO88Oz0o90bXIVQm3TorUtA&oe=6389923E&_nc_sid=6136e7
https://www.instagram.com/p/Cg-PybgMCWc/,"Photo by @timlaman | I’m back in Borneo after an absence of more than two years. This rainforest is my second home. We quickly spotted wild orangutans, which I have been photographing for an assignment. Visit @timlaman to learn more about endangered Bornean orangutans. #borneo #rainforest #conservation  #fineart #Landscapes",1022,145680,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/298001218_473382067947784_2569450419299754898_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=104&_nc_ohc=07hW0dz1z4EAX8iVxMs&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjg5OTgyNDY0NjI3NTczNjk4OA%3D%3D.2-ccb7-5&oh=00_AfBjkf2kG0eD3qwme07yg2UDklPCexYKqRdUBf2tpCwk0g&oe=6387E742&_nc_sid=6136e7
https://www.instagram.com/p/Cg97NOUsi_1/,"Photo by Karine Aigner @kaigner | Out here, we don’t get to choose. As the light on the wild landscape turns perfect, the  thorn tree log, long fallen, with deep, dark lines and a gnarled character, would make the ideal frame for a spotted cat. But there isn’t one around. The bare termite mound stands against a looming stormy sky laced with sunset accents—seemingly begging for a perfectly maned male lion to appear. But the landscape is empty and epic. We know the animals are here—their travel stories are written in the sand, their tracks cross ours not long after we’ve driven by. We want to see them. We get anxious. We have come over oceans. We have spent money and time to lay eyes on that which the travel books promise. 

But the bush does not exist to appease our human demands and desires. It keeps us acutely aware of our small place in the wild world, teaching us patience and mindfulness. But there is always a moment, the space between our desires and acceptance, when nature chooses to unveil what we seek. 

The leopard and her daughter spent two hours here, allowing us a window to their world. As the sun began its departure, they rose, melting into the bushes. We drove to the other side, hoping for more time. And there they were, wrapped in each other and the light, more than we ever could have hoped for. Africa, you never disappoint. #leopard #bigcats #babyanimals #cats #catsofIG",642,171190,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/297891082_3326737204205741_8337473012867105521_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=105&_nc_ohc=NjxRbzxoTLAAX8c0eca&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjg5OTczNDEyODU3MzQyNzcwMQ%3D%3D.2-ccb7-5&oh=00_AfBJy5rPji8imbbDU6igEfgfgode3lHdfItIJiwA0vZ59g&oe=6389A579&_nc_sid=6136e7
https://www.instagram.com/p/Cg9fryDs1qc/,"Photo by Diana Markosian @markosian | Kids play soccer against the backdrop of the Giza Pyramids, south of Cairo.",633,125157,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/297883351_171028592102613_2119593977284937524_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=pMPS2p-K2EwAX-5leSE&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjg5OTYxMzA4MzIyNDk4ODMxNg%3D%3D.2-ccb7-5&oh=00_AfAqoYwOdIGQNDjSz3gSpX7QK5sudaEyMVhFJO3dnJTGiA&oe=638998F5&_nc_sid=6136e7
https://www.instagram.com/p/Cg7q6nNMBjw/,"Photo by Robbie Shone @shonephoto | This blind cave crab (Cerberusa tipula) was found underground in Terikan River Cave in Malaysia’s Gunung Mulu National Park, in Borneo. Once we’d finished photographing the creature, we put it back exactly where we found it. While we were there, we documented an international team of researchers—led by Nele Meckler from the University of Bergen, in Norway—aiming to reconstruct a tropical climate from far back in time. Using ancient dripstones as archives of past climate changes, they will study temperatures and drip water chemistry inside the caves in order to better understand the signals in the rocks.",538,101245,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/297535228_474799810719087_6991415666498031980_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=7--Y8JXU-OkAX-hTy78&tn=klgsL-DMRKRhbDJ1&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjg5OTA5OTUzMDkyMzM1MDI1Ng%3D%3D.2-ccb7-5&oh=00_AfCHXEjwm-vTrSbj3HPTru5o9-VaO0WBz1DPLzLDFYiOhw&oe=63897A00&_nc_sid=6136e7
https://www.instagram.com/p/Cg7WX7UMicM/,"Photo by @richardbarnes | The Holmdel Horn Antenna, in the morning fog of Holmdel, New Jersey, was built in 1959-60 by Arno Penzias and Robert Wilson and was used in the discovery of cosmic microwave background radiation. Their research led them to conclude that the theory of the Big Bang was no longer just a theory. For this they shared the Nobel Prize in physics in 1978. #bigbang #nationalgeographic #holmdelhornantenna #cosmicmicrowaveradiation #arnopenzias #robertwilson #belllabs #technology #space",436,82380,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/297471115_169858692275903_3030716093069467924_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=eN67dfNrT8wAX_4OZu-&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjg5OTAwOTE4NjQwMzg1NDA5Mg%3D%3D.2-ccb7-5&oh=00_AfBefIOlGXLpwVQMKJ3LWVTyVkIyF97IbikQ1OId1MorXA&oe=638960E0&_nc_sid=6136e7
https://www.instagram.com/p/Cg66-GguLls/,"Photo by @rubensalgadoescudero | The word “kaléta” refers to a masking tradition invented in Benin by Afro-Brazilians—former slaves—who returned to Africa, settling in Ouidah, Benin, around 1830s. Groups of masked adults, teenagers, and children are accompanied by dancers, singers, and musicians. The Kaléta, as the societies are called, perform during festivals; their art is a unique mix of Brazilian carnival, American Halloween, and the Beninese mask tradition. Follow me on @rubensalgadoescudero to see the world through my lens. #benin #portrait #kaleta #mask #tradition",751,126208,Photo,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/298092605_128190749933268_2958699947285678657_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=Az6SCBImzLUAX8JPPzt&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjg5ODg4ODY2NDQ2Mjk2NTEwMA%3D%3D.2-ccb7-5&oh=00_AfC_pVkEq4l99Knzzc-hXXO7Bg4diUFqhGUCORQENW12iQ&oe=63884E35&_nc_sid=6136e7
