Caption,Likes,URL
"Photo by @babaktafreshi | A woman looks out from a hilltop in Tehran. Most followers know me for my images of the night sky, but this post is my tribute to millions of women in Iran who fight for freedom. Mahsa Amini, 22, was visiting family in Tehran in mid-September when she was arrested for an ""improper hijab"" (head covering) while riding inside her brother's car. She died several days later, sparking national protests. Amini had suffered multiple blows to the head, according to London-based broadcaster Iran International. 

I was born in Iran in 1978 and lived there for 33 years. During that time, I witnessed women living in daily fear of the hijab police. What is less known to the outside world is that Iranian society appears to be becoming more secular, though strict hijab enforcement is still a focus of the country's leaders. Meanwhile protests continue across the country despite severe crackdowns.",258125,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/312260680_645981697101685_8233667739633148023_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=gwjRK6IxQrkAX9uJOQK&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAKFmdVbIccDUoSFTUVEs4BS69RP2_J6WUueeMNTgljoQ&oe=637AF45A&_nc_sid=86f79a
"Photo by Robbie Shone @shonephoto | Words by National Geographic Explorer @denisehruby: Melting winter snow fills a depression in the Italian Dolomites where once there was a year-round lake. In 1994, Italian explorers discovered that the lake had vanished—because the ice plugging a hole at the bottom had melted, allowing the water to drain through a narrow shaft into a 935-foot-deep ice cave known as El Cenote. In the October 2022 ""When the Magic Melts,"" my most recent article in National Geographic magazine, we document the important contributions of scientists—and tour guides—as they work against the clock in this rapidly disappearing landscape. 

Read the full story at the link in bio and follow @shonephoto for more.",98677,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/312176067_672809830828517_6675864759752417014_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=Ps64ss64BJEAX_EfIPE&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDiQiVoJzE3qffpYF9Tr5n7FrHKC3m0H5S99xzhZ9oT5A&oe=637A8A9A&_nc_sid=86f79a
"Photo by @williamodaniels | Twenty-year-old Natalia of the Evenk Indigenous group sits aboard the Matvei Mudrov medical train in Russia. Roughly twice a year, the mobile clinic travels the country’s Baikal–Amur Magistral railway line, which crosses Siberia to the Russian Far East for more than 4,000 kilometers (2,500 miles), and stops at villages along the way to provide medical care to residents. Named after Matvei Yakovlevich Mudrov, a 19th-century physician who helped establish clinical practice in Russia, the train is operated by the state-owned Russian Railways and employs around 15 doctors who offer specialized services, including x-ray, ultrasound, neurology, and ophthalmology. For many communities along the rail line, the Matvei Mudrov represents a rare connection to the rest of the country. This image was taken in 2013 for the National Geographic article “Train for the Forgotten.” Follow me @williamodaniels for more stories.",59405,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/312223394_206115361808041_8585405751155921663_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=4Gxspn0rMKwAX-aWUNv&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAChWMJZYEQhlPCamoyF7qVTVXAf-j8HS9IPV5FteaU_g&oe=6379B04C&_nc_sid=86f79a
"Photo by @kaigner (Karine Aigner) // We met online. Her picture popped up in a pet finder ad. My Thanksgiving plans had been canceled, and I decided to go for a two-hour drive. “Just to see,” I told myself. When I walked in the room, she beelined toward me like we knew each other. Kali came home that night. What I didn’t know was that she’d spent the first year of her life in a crate in shelters, had never had a family, couldn’t walk on a leash, was scared of everything, and didn’t for one second consider herself a dog. The lost soul soon showed her true spirit in the big city, where she quickly adapted. She was smart and eager. We learned about each other—and became inseparable. In time, Kali overcame her fear of life, learned to trust, and blossomed. She soon walked the streets as if she owned them, accompanying me to restaurants, bars, and any place that would let her in. She lived for our morning runs in the forest. She’s my sidekick and best friend. The bond between us runs deep. Today, Kali comes everywhere—rock climbing, hiking, camping, road trips, and the supermarket. She is a master adventurer, always up for anything, and always up for a fantastic view at the edge of the Chama River in New Mexico. Shelter dogs are special beings. Never pass one up—they are forever grateful, and you’ll have a forever friend. // In honor of National Make A Dog’s Day today, help us celebrate our furry friends by participating in the @natgeoyourshot #MakeADogsDay Challenge! Head to the pinned post on @natgeoyourshot to learn more. // Subaru and its retailers are proud to celebrate their 4th annual National #MakeADogsDay on Oct. 22.",94506,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/312169882_2109505009234749_3485382589188326322_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=ZBJIBsLzeiEAX9hLCiy&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDueuKf9UHkD6JYzcW6biugzmM01b9JH_L1CmZsDxGneg&oe=637A2218&_nc_sid=86f79a
"Photo by Orsolya Haarberg @fjellheimengalleri | At Iceland's Hraunfossar waterfalls, innumerable underground creeks reach the surface from below the Hallmundarhraun lava field and tumble into the Hvítá River. The falls are about a kilometer (0.6 miles) in length. A bog bilberry in all its autumn splendor carpets the foreground. Please follow @fjellheimengalleri for more images, primarily from the Nordic countries. #hraunfossar #iceland #landscapephotography #autumn #Hallmundarhraun",91121,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/312230951_1525211091283852_2596513480164171279_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=2dwmoSbapXoAX8XMFnC&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC9X1MXO8zzkdC4q9aqij1QCqp3vr_6ccrH9shONmMQpA&oe=637A64E2&_nc_sid=86f79a
"Read the full story at the link in bio. 

Drugs modeled on natural compounds could help people with anxiety, depression, and addiction. But can side effects, like long-and-winding trips, be eliminated while keeping the therapeutic benefits?

Photograph by Alana Paterson, The New York Times/Redux",455787,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/312159258_439573311629842_3928002882566972918_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=foDcDffHORkAX-WZXPS&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC7rqC1Sbtrp4kUUIzemcLzZwhnw9ue6jAABxHp1P3J1A&oe=637AD9B1&_nc_sid=86f79a
"Photo by @beverlyjoubert | Each step forward in protecting the world’s elephants from the scourge of ivory poaching brings us a little closer to winning the fight for their future. Just recently, scientists made progress in developing a rapid test capable of distinguishing between elephant and mammoth ivory. This promises to help close off loopholes that allow mammoth ivory—a trade that remains legal—to be used for covering up illegal sales of elephant ivory. Whether it’s scientists in the lab, wildlife rangers on the ground, or people who spread awareness and support conservation causes, it takes each one of us playing our part to safeguard the world’s dwindling wildlife. #elephants #elephantivory #elephantpoaching #notourstotrade",106005,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/312470254_1166958170923331_2246531369083010152_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=V6k77xOBsVcAX_mboso&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBmeEXi4Jo4sLHo37w8qZ1c9soZ-DIykrRqB-GJyyxEGQ&oe=637A6131&_nc_sid=86f79a
"Photo by @paoloverzone | Egypt's wealth of antiquities increases with every excavation, including this dig in the shadow of the Pyramids at Giza. The new Grand Egyptian Museum, located in Cairo within sight of the monuments, celebrates the country's rich cultural heritage as never before. Follow @paoloverzone for more images and check out the November issue of National Geographic, which celebrates this milestone.",105984,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/312308222_212563411125869_2018081439782402574_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=0zaeRl17c2EAX_WYcCp&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBdsFgUSxqaVf5rec1HhoyDxGcNh-TC37jEbL4IQGRn6w&oe=637ACA61&_nc_sid=86f79a
"Video by @bertiegregory and @danbeecham | We discovered that underneath the extraordinary whale gatherings in the Antarctic were thousands of marbled rock cod (a rarely seen fish that lives near the seabed). We saw these a thousand feet (300 m) off the bottom, near the water’s surface, catching krill just like the whales. Filmed for “Epic Adventures With Bertie Gregory,” now streaming on @disneyplus. #EpicAdventures #EpicAdventuresWithBertieGregory",170255,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/305291224_653304073028050_1816208998689716869_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=5nto_ezyNQQAX_4oNoJ&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB39SXfS-AWereIN-uwfv6gqkGHORACo9fT9xkwudQCRA&oe=63770796&_nc_sid=86f79a
"Photo by @javier_aznar_photography | Saguaro cacti (Carnegiea gigantea), seen here in Arizona, thrive in an extreme habitat. While full of life, it's also one with very high temperatures, flash floods, and cacti spines everywhere, requiring some sidestepping on the part of visitors. Follow me @javier_aznar_photography for more images from the desert. #desert #sunser #arizona #saguaro",124178,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/311965753_208479821608724_5623431446833524632_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=xlypgmDfhnkAX8R3opq&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCzl5Wl9SGL3SV-rmeFzj2Alcb_Y62ZIt1KsVed2a58TA&oe=637A5C33&_nc_sid=86f79a
"Photos by @rubensalgadoescudero | Monica Rivera Zuñiga is a mother of two, as well as third-generation mariachi musician. In 2020, I spent the first months of the pandemic at Plaza Garibaldi in Mexico City’s historic downtown, documenting how musicians at the “mariachi mecca” were affected.

Before the pandemic, weekends at the plaza included hundreds of tourists and locals alike, flocking to see the spectacle and cacophony of mariachi bands competing to be heard. Each of them vied for small jobs that would help them feed their families. From the afternoon until the late hours of the night, dozens waited on the main avenue, one of the biggest in Mexico City, almost stepping in front of traffic in hopes of even a single serenade.

But government restrictions in March 2020 put hundreds of these musicians out of work. The beloved mariachi are part of the nearly 60 percent of the Mexican population who are considered informal workers, meaning they rely on whatever they can earn in a day. This group is the most vulnerable to economic repercussions and have little or no access to government assistance. COVID-19 challenged societies around the world but none more so than in developing countries.

Follow me @rubensalgadoescudero to see the world through my lens. #mariachi #musician #Mexico #garibaldi",97148,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/312136762_1157896604808448_8722247373966565698_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=PixSdY19nNMAX-P9d2w&edm=APU89FABAAAA&ccb=7-5&oh=00_AfA4iXEQ-lDib6AN-JzLxemK3RfEZM0kaoxC_fhE4YNYiQ&oe=637A24EA&_nc_sid=86f79a
"Photo by @joelsartore | Found on every continent except Antarctica and South America, moles like this eastern mole @newildliferehab in Nebraska are often seen as garden pests because of their intricate underground tunnel systems. While their tunneling behavior may label moles as a backyard nuisance, they actually play a beneficial role in soil management and controlling the population of undesirable grubs and insects. By moving earth, moles facilitate better aeration of the soil and enable organic matter to travel deeper. Their tunneling also allows subsoil material to be moved closer to the surface, where nutrients may be more available to plant roots. To see more species featured in the Photo Ark follow me, @joelsartore.  #mole #easternmole #animal #underground #wildlife #photography #PhotoArk",163230,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/312241318_1989758381215213_3871242641250427479_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=i5gWlKNCFLUAX-a42S6&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCF1vGQapXZOvLYTGLr2KXJxYuA_keB_JU4Hy48Ly1-cg&oe=637A5870&_nc_sid=86f79a
"Photo by @williamodaniels | Rohingya refugees pray at a mosque under construction in the Balu Kali camp.

On August 25, 2017, a deadly crackdown had forced more than 700,000 Rohingya Muslims to flee their homes in Myanmar—where the majority of the population is Buddhist—in what the United Nations human rights chief at the time called “a textbook example of ethnic cleansing.” Most crossed the border into neighboring Bangladesh to take refuge in camps near Cox’s Bazar. Read the full story at the link in bio and follow me @williamodaniels for more stories.",89827,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/312057610_3243188425895627_3232987009140600759_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=HT1gDh05nCkAX8ZP66A&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDp0r-VA2iq4AHQg0GiWe1i5DaAxO5rJpZkRTYvgBLIfQ&oe=6379F23E&_nc_sid=86f79a
"Photo by Charlie Hamilton James @chamiltonjames | A cheetah family lays low as they carefully select their prey. They remained motionless for nearly half an hour watching the impala herd, waiting for them to move close enough to spring their ambush. While cheetahs might be the fastest land animal, impala are not far behind. They're extremely fast and agile and very difficult to catch. In this case, the cheetahs selected an adult female with a broken leg. She didn't stand a chance and was overpowered by the family of five within seconds.",165433,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/311993521_424040343137636_1650893950793831823_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=aOfSlcG51-cAX9qFI9h&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBjp_SmTi9X0d19D5hRG1RZ0JOR2IOuBDi4SF9CDSHktw&oe=637A8A5A&_nc_sid=86f79a
"Video by @paoloverzone | Archaeologist Mark Lehner and his team work the Heit el Ghurab site on the Giza plateau. They have been excavating the 4,500-year-old Egyptian city, also known as Worker’s Town, for more than 25 years. The Giza Pyramids loom large in the distance. Aerial footage was shot with permission by a certified drone pilot. Read the full story at the link in bio.",91788,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/311899871_800657641050167_4101838438441917003_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=mTCImd8qHW4AX_aguj5&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAWJ-1PJkABfarOg2SMP8y3pKFixOOC2J9VLlRXTNXzJQ&oe=6376ED21&_nc_sid=86f79a
"Photo by @paoloverzone | Hussein Kamal (center, in blue suit) is director of the state-of-the-art conservation lab at Cairo's new Grand Egyptian Museum, where he's briefing a team of conservators on aspects of Tutankhamun's outer coffin. ""You can't find an Egyptian without a passion for archaeology,"" says Kamal. “We’ve all been born in or near archaeological sites.” 

Read the full story at the link in bio for more on the museum, Tut's treasures, and Egypt's new capital. Follow @paoloverzone for more images and stories.",87184,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/312007938_482723177126465_1834389736617744646_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=As3K0O7PAuIAX-GI5Jd&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBCkQNPZ0JwyIfZdecgchJLKZ0A8hSufNemZULl9URFmQ&oe=637AF178&_nc_sid=86f79a
"Read the full story at the link in bio.

The stunning discovery of Tutankhamun's tomb 100 years ago opened a window into Egypt's golden past. Now the world will get a new look at the young pharaoh's riches. 

Photograph by Sandro Vannini @sandro_vannini @laboratoriorosso",140671,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/309157515_764488301386516_8632787713351751964_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=qgv4lu4rSXQAX90RdBb&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDQpvrqKYAR4dx-vwmR7BfERI4kgVByHZPQhliiDLW0gw&oe=637AA945&_nc_sid=86f79a
"Photo by @mattiasklumofficial | India is a country of roughly 1.4 billion, with a population density of at least 400 inhabitants per square kilometer. Yet amazingly enough, they've been able to save their country's own version of the ""big five"": the Bengal tiger, Asiatic lion, Indian elephant, Indian rhino, and leopard. 

India launched Project Tiger back in 1973, and the country has 53 tiger reserves, including Kanha National Park where this picture was taken. Tiger numbers are increasing in South Asia, not only in India but in Nepal and Bhutan as well. Populations are considered stable in the Russian Far East and in areas along the Russia-China border. In Southeast Asia, though, the situation is much worse, with the species having been lost from Cambodia, Laos, and Vietnam around the turn of the century.

Please follow me @mattiasklumofficial for more images and conservation stories from around the world. #tiger #tigerconservation #india #kanha #kanhanationalpark #protectbiodiversity #protecttigers",169199,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/311918493_1435749883503212_5217214117710065569_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=dI19XIl7RGgAX-HZ3Jf&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBr7GrJHQn5YE91gJNNhDL_VEoTqvrsNLo__k5AMSiXYg&oe=637A104C&_nc_sid=86f79a
"Photo by @moisessaman | Shibam, a town in Yemen’s eastern governorate of Hadramawt, is known for its mud-brick, high-rise buildings and referred to as the “Manhattan of the Desert.”",63881,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/312174624_623910802741341_2703233565212431601_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=aGeF5cfEujQAX_Opucu&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAHaR1RxlHq-gMaHr5aTdk1iwDuY-JZgF7CX9HTZQHncg&oe=637A8DC6&_nc_sid=86f79a
"Photo by Mattias A. Klum @mattiasklumofficial | A Galápagos land iguana has a favorite spiny meal on Isabela Island. Since freshwater is scarce on the Galápagos Islands, this gorgeous lizard obtains most of its moisture from the prickly pear that makes up a large proportion of its diet. It’s estimated that between 5,500 and 9,500 land iguanas are found in the Galápagos. On Santiago Island, when it was previously called King James Island, they were so abundant that naturalist Charles Darwin had remarked, “When we were left at James, we could not for some time find a spot free from their burrows on which to pitch our single tent.” In the years since, entire populations (including all the animals on Santiago Island) have been wiped out by introduced feral animals, such as goats, cats, and pigs. Please check out @mattiasklumofficial to follow our work around the world. #galapagos #landiguana #isabelaisland #conservation #darwin",196222,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/311839899_782054679760867_6819806477309431101_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=9gZbTPY_-xkAX-UsZMu&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBXlxUAo5raBWmVTpElTiy0app35k8Wqp4x8weNdkO6Bg&oe=63795588&_nc_sid=86f79a
"Photo by Robbie Shone @shonephoto | In Malaysian Borneo, the journey from Mulu National Park headquarters up to Camp 5, on the banks of the Melinau River, includes an hour-long boat ride up the river and a nine-kilometer (six-mile) hike along a narrow path in the rainforest called Headhunters Trail. Typically the hike takes around three hours. Here, porters and guides pass through a thicket of bamboo. I'm covering a scientific expedition into nearby caves.",80769,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/311813675_497579568920669_6653408800127632535_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=UHBO3u9I-JoAX86jpXF&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAq9kE_MXT6w7cXZf0Rh-l9uigLGGX6uTbaXr7qW3cRHg&oe=6379E080&_nc_sid=86f79a
"Photo by Orsolya Haarberg @fjellheimengalleri | Despite their size, Eurasian elk—here in Sweden (and known as moose in North America)—are not easy to spot. They mostly lie still, ruminating and resting during the day. Throughout the summer, they'll gain weight—muscle and fat—a store that will come in handy during the exhausting mating season. Please follow @fjellheimengalleri for more images. #elk #moose #alcesalces #sarek #laponia #sweden #wildlifephotography",137347,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/311785569_609461500925926_2568530838567063773_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=aBYSsEVDiAsAX9ZubA1&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBvwmWJ_nuXnnVy5aw-1sGYKu7-MamSt182NFVkQj8qiA&oe=637A8810&_nc_sid=86f79a
"Photo by Muhammed Muheisen @mmuheisen | A security guard enters a building decorated with murals of sports figures, including American basketball player Kobe Bryant and his daughter Gianna (who both died in a helicopter crash in 2020), in a park in Diyarbakir, Türkiye. For more photos and videos from different parts of the world, follow me @mmuheisen and @mmuheisenpublic. #MuhammedMuheisen #Kayapinar #Türkiye",325267,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/308690253_188774477054000_2388972646083952740_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=VaKnirjheq4AX-rTcw6&edm=APU89FABAAAA&ccb=7-5&oh=00_AfA8SiNfOOzxf1_E-4lE894NvW_DciBUyHZ7SwijCNuuRg&oe=6379D996&_nc_sid=86f79a
"Photo by David Chancellor @chancellordavid | As I sit on yet another flight, my mind wanders. The Earth slowly moves below me, cities pass by, and finally the landscape opens up. Somehow, I feel a little less stressed by my journey. Raising awareness of the plight of the planet's biodiversity has become a passion, and when I join with other like-minded individuals I think, and hope, that it can truly make a difference. 

It’s hard to believe that it was only in 2014—when I was based in Kenya and covering the worst poaching crisis in generations—that the last confirmed sighting of an Arabian leopard occurred in the wild in Saudi Arabia. The animal was sadly later found dead, poisoned by a camel herder. In the years since, an inspiring international effort has begun to preserve, breed, and reintroduce this extraordinary apex predator into the Arabian Peninsula—this one seen in Taif, Saudi Arabia. Unfortunately, when it has previously encountered humans and their livestock, the result has inevitably been fatal. So now, alongside rewilding, we need to educate and engage with the communities who will share their land with the leopard. They too need to be invested if we have any hope of succeeding, and that's where I hope my work helps. 

“We only asked for leopards to guard our thinning dreams,” poet Charles Bukowski.

To see more, follow me @chancellordavid.",186706,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/311702380_209915641375912_5763514180410537614_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=Z1TC3MHRNtIAX8XbuEO&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBtCGPyKipnyaCVKcf5a2MhVsvMVWkZVH9zb9RZX_0MLQ&oe=6379CF9D&_nc_sid=86f79a
"Photos by @dina_litovsky | For a few decades, the bachelorette party has been a ubiquitous rite of passage for a bride. In the U.S. the event took root in the culture of the 1970s, a counterpart to celebrate the freedom and sexuality of a woman’s single life. From 2011 to 2014, I have photographed over 30 bachelorette parties, exploring them as a complex ritual of friendship and status, intimacy and consumerism. For more images, follow me @dina_litovsky.",94565,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/311640424_109432585196015_5907019847728524612_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=f9C4IZ6ZzsYAX9mFLno&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAp41eUnSA_w1kdzYNUF04-JNoowflKXNLMVJiO4oRicg&oe=637ADF09&_nc_sid=86f79a
"Photo by Michaela Skovranova @mishkusk | Adult Adélie  penguins will swim anywhere between 5 to 120 kilometers (3 to 75 mi) offshore from their breeding sites to catch food for their young. Their diets may vary by location but mostly consist of fish and krill. They're capable of diving to depths of up to 175 meters (575 ft), though they usually feed within the first 70 meters (230 ft)—an incredibly impressive feat. Once they enter the ocean, they also face predators such as leopard seals and killer whales. Fortunately, they're efficient swimmers, and they'll swim in groups to reduce their own chances of becoming a meal. 
#Wildlife #Penguin #Antarctica #Ocean #AdéliePenguin",161809,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/311761813_1042648643095802_5633732595024426602_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=TJlF4jomC7QAX9RamIg&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCU_IWXgnTT7xS5yeDLDC6FcXwlF7MZauYBtntC7Q7wzw&oe=63795A4A&_nc_sid=86f79a
"Photo by @katieorlinsky // This is my three-year-old dog Goose chasing sticks in the Red Hook Channel, New York. My partner and I live between Brooklyn, New York and Richmond, Virginia, and three years ago we adopted Goose from a Virginia shelter. They had rented out an empty storefront and filled it with adorable, adoptable puppies, all of which thankfully found loving homes. One of those pups was a chubby little three-month-old hound mix with dirt on his nose, spots on his ears, and soulful eyes. He slept on my lap the whole car ride home. He remained a sleepy, snuggly puppy for about 24 more hours, and then it was go time! Goose loves action, whatever it may be—playing with other dogs, fetch, running. Most of all, he loves it when all of these things can happen in water. Goose loves to swim, but he wasn’t always so comfortable in water. We first tried to teach him to swim in a pool, but he couldn't figure out the stairs. We had to carry him in. Then he couldn’t get enough. Lakes, streams, even the ocean—Goose goes right in! Watching him swim still makes me feel super proud and inspires me to be brave and overcome my own fears. // Dogs make the world a better place. In honor of National Make A Dog’s Day on Oct. 22, help us celebrate our furry friends by sharing photos of your dog(s) enjoying life to the absolute fullest. Whether they’re chasing a frisbee, enjoying a special treat, or adventuring with you, we want to see your canine companions at their happiest doing what they love. Upload your images to your feed, tag @natgeoyourshot, and use #MakeADogsDay I will be curating submissions and featuring my favorites there. // Subaru and its retailers are proud to celebrate their 4th annual National #MakeADogsDay on Oct. 22.

By posting with this hashtag, you agree to Nat Geo’s Terms of Use at https://on.natgeo.com/3g0GiF9, and that your photo does not infringe any third party’s rights.",92553,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/311596715_3337517056477662_2679246155649909500_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=Htceem-4Q40AX9icVAm&edm=APU89FABAAAA&ccb=7-5&oh=00_AfD6l5yedKvQJU5YsbqeOPAYMb4bAuNksINQ-ZaIHcsZ4g&oe=637A73FD&_nc_sid=86f79a
"Photo by @beverlyjoubert | In the maelstrom of the hunt, the outlines of victory are shifting and unpredictable. These two ancient enemies know each other well. They are wise to the other’s strengths, the favored maneuvers, the well-honed tactics … but also those Achilles' heels that can be exploited to turn the tide of the battle to your own advantage. For every hunt that ends in triumph and feasting, there is another that sends lions fleeing from the buffalo's ferocity. #lions #bigcats #buffalo #wildlife",130236,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/311689039_1100521974185630_6813477592970338399_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=BBJzcudlk2kAX9Jlnkx&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAqwT_6j6pFVI108rPA_cCjnMWTJS-MvZzcgnJHPVaosQ&oe=637AD831&_nc_sid=86f79a
"Photo by @gabrielegalimbertiphoto | This is Noel, 5, in Dallas, Texas. Wherever I travel in the world, I take portraits of children with their favorite toys. In five-plus years, I've visited over 60 countries, recording the genuine joy that unites kids despite their diverse backgrounds. Whether the child owns a veritable fleet of miniature cars or a single stuffed monkey, the pride they have is moving, funny, and thought-provoking. Follow me @gabrielegalimbertiphoto for more photos and stories. #toys #child #kid #toy #toystories #play",158680,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/311732571_1149330002680272_7059965020227616334_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=HVBx_IeyWHMAX_en22c&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCX45TlEAYZ8ezgW-zW0aOvmEDYZWAbC9nZf-A3myBYUw&oe=637A8BA2&_nc_sid=86f79a
